Country,Date,News_Count,Avg_Tone
Bosnia-Herzegovina,2020-01-24,2,-2.45535714285714
Syria,2020-01-26,8,-3.7402491388108281
Azerbaijan,2020-01-26,1,-2.87769784172662
Libya,2020-01-23,18,-4.6201962378033974
Indonesia,2020-01-24,152,-3.7827965935395906
Iraq,2020-01-22,14,-5.0195138676276914
Ireland,2020-05-31,5,0.83444575317367209
Pakistan,2020-01-22,17,-4.5234036365001939
Kazakhstan,2020-01-22,20,-3.199274026350611
Belize,2020-01-25,2,0.349227807136125
Morocco,2020-01-23,2,5.2327241650936394
Egypt,2020-01-24,25,-1.469262582765763
Turkey,2020-05-31,24,-2.2555187762781923
Ghana,2020-01-22,30,-3.9433337608501451
Brazil,2020-05-31,12,-5.1354217664210626
Italy,2020-01-25,11,-3.041286624148563
Kyrgyzstan,2020-01-23,1,-8.85608856088561
Belarus,2020-01-23,17,-4.2934527619561518
Kyrgyzstan,2020-01-22,9,-6.6870895918483777
Uganda,2020-01-25,1,-2.8877784668053903
Greece,2020-01-24,6,-5.010607365013688
Luxembourg,2020-01-23,1,-2.94634146341463
Botswana,2020-01-25,3,-2.18181818181818
Norway,2020-01-26,3,-3.641383781235267
Sudan,2020-01-22,24,-1.1819852070189585
United Arab Emirates,2020-01-22,18,-1.0681442416077909
Bangladesh,2020-01-22,10,-3.0912340382656471
Oceans,2020-01-24,2,-2.1818468175789461
Morocco,2020-01-24,9,0.15979074404992821
Niger,2020-01-23,9,1.6411812877165719
Sweden,2020-01-23,5,-3.2480963011841051
Cyprus,2020-01-26,5,-1.68067226890756
Bangladesh,2020-05-31,1,-3.38983050847458
Montenegro,2020-05-31,2,-2.6469734130972298
Netherlands,2020-01-25,8,-4.4460013512797447
Niger,2020-05-31,6,-2.4822695035461
Belize,2020-01-23,3,-0.66137566137565984
Uganda,2020-01-22,6,-4.7797500079312236
Lebanon,2020-05-31,4,-3.90772128060264
Burkina Faso,2020-01-23,3,-5.2458938963539206
Chile,2020-01-23,2,-3.9587799831175734
Eritrea,2020-01-22,1,-6.00706713780919
Macedonia,2020-05-31,5,-3.1340326356073325
Malaysia,2020-05-31,1,-6.38221584797418
Mexico,2020-01-23,124,-3.02085267165225
Romania,2020-01-25,5,-2.79744218764253
North Korea,2020-01-25,21,-4.090809823104987
United States,2020-01-24,3501,-3.9282950936360894
Myanmar,2020-01-25,2,0.22846257053477004
Philippines,2020-01-22,202,-4.3127996905286032
Belize,2020-01-24,2,-4.7075277663512924
Uzbekistan,2020-01-25,1,-5.1948051948052
Serbia,2020-01-22,13,-5.3237036935524555
Liberia,2020-01-25,1,-5.17241379310345
Iraq,2020-05-31,2,-0.94876660341556
Finland,2020-01-23,2,2.29007633587786
Ireland,2020-01-25,36,-3.8041503382706767
Croatia,2020-05-31,2,2.25872689938398
Israel,2020-01-22,6,-1.1693246895652092
Spain,2020-05-31,9,-1.7637492072069598
Nicaragua,2020-01-22,1,-3.76647834274953
Angola,2020-01-23,2,-4.40251572327044
Germany,2020-01-26,26,-4.0502643507291971
Myanmar,2020-01-24,5,-4.86111111111111
"Vietnam, Republic of",2020-05-31,9,2.8169014084507
Venezuela,2020-01-22,1,-6.00706713780919
Austria,2020-01-26,4,-4.9363043086782934
Romania,2020-05-31,9,-3.2668669690191789
South Korea,2020-01-24,968,-3.9597654254080825
France,2020-01-26,880,-4.6173020019524751
France,2020-01-23,79,-3.5495707292336647
Belarus,2020-01-26,1,-4.4543429844098
Kuwait,2020-01-23,18,-4.5249741052683694
Niger,2020-01-24,1,-4.49358059914408
Australia,2020-05-31,29,-0.89771707739177442
Oman,2020-01-24,12,0.97315619703679668
Congo,2020-01-25,7,-5.9098802441732321
Bahrain,2020-01-23,11,-1.4494241295282815
Democratic Republic of the Congo,2020-01-25,1,-4.16842104135396
Namibia,2020-01-23,2,-7.61421319796954
Norway,2020-01-25,2,-5.9883787606559906
Brazil,2020-01-22,9,-5.8051887233569932
Malta,2020-01-25,6,-2.8463578007343795
Yemen,2020-01-24,1,-5.51470588235294
Ghana,2020-01-23,3,-6.8176202958811629
Bahrain,2020-01-25,3,-3.3277517569671415
Slovenia,2020-01-23,1,-8.57142857142857
Sweden,2020-01-26,1,-2.41935483870968
Canada,2020-01-27,1834,-3.5813126090103551
Nepal,2020-01-27,422,-3.61345697823809
Hong Kong,2020-01-27,1078,-4.350409500197622
Fiji,2020-01-27,55,-3.3260243664261937
Ethiopia,2020-01-27,4,-5.409886148196918
Nigeria,2020-01-27,103,-4.563804392383207
Liberia,2020-01-27,36,-3.0082853022360867
Macau,2020-01-27,258,-3.8092682824549833
Sudan,2020-01-27,25,-0.99238317127087883
Syria,2020-01-27,21,-3.5099181448088763
Sri Lanka,2020-01-27,181,-1.9448571308493434
Switzerland,2020-01-27,113,-2.6025167570510939
Turkey,2020-01-27,22,-3.3188924141365854
Jamaica,2020-01-27,10,-3.918249563143458
Botswana,2020-01-27,5,-3.8751388227828061
Mali,2020-01-27,2,-4.06119103988345
Poland,2020-01-27,13,-3.1889868407472637
Luxembourg,2020-01-27,1,-3.38164251207729
Bahrain,2020-01-27,12,-2.6875430564156479
Mauritius,2020-01-27,4,-4.4081002165028549
Myanmar,2020-01-27,4,-4.0419540605703475
Colombia,2020-01-27,1,-6.0388945752303
Cyprus,2020-01-27,3,-1.35869565217391
Czech Republic,2020-01-27,38,-4.0653306618810365
Libya,2020-01-27,18,-4.0375557284187611
New Zealand,2020-01-27,366,-2.3604699495628862
Oceans,2020-01-27,2,-1.74825174825175
Papua New Guinea,2020-01-27,3,-2.65151515151515
Grenada,2020-01-27,2,0.16106401059267672
Laos,2020-01-27,3,-3.7667908407902826
Georgia,2020-01-27,11,-2.857138385585646
Kuwait,2020-01-27,6,-4.2742723727107705
Mongolia,2020-01-27,97,-3.7442479770940698
Paraguay,2020-01-27,2,-5.82278481012658
Gibraltar,2020-01-27,1,-2.4390243902439
Congo,2020-01-27,7,-4.7763765743580482
Panama,2020-01-27,2,-1.3840830449827
Lebanon,2020-01-27,3,-6.5501108931448506
Ukraine,2020-01-27,46,-3.4272465976004014
Brazil,2020-01-27,31,-3.1898535974312661
Guinea,2020-01-27,4,-5.9078628767221355
Chile,2020-01-27,3,-4.455418731381017
Spain,2020-01-27,89,-2.48977721911717
Thailand,2020-01-27,764,-3.8291680525068394
Belarus,2020-01-27,11,-1.7399851047963639
Iraq,2020-01-27,46,-3.5791993613765762
Philippines,2020-01-27,506,-3.6890444056052374
Marshall Islands,2020-01-27,1,-3.0840400925212
Indonesia,2020-01-27,265,-2.6115360745827063
Senegal,2020-01-27,2,-3.73134328358209
"Vietnam, Republic of",2020-01-27,348,-3.5132057784615207
Bosnia-Herzegovina,2020-01-27,1,-0.5720823798627
Eritrea,2020-01-27,1,-4.9645390070922
Yemen,2020-01-27,5,-4.9087541418420226
Puerto Rico,2020-01-27,2,-4.14893617021277
Finland,2020-01-27,12,-4.1973818264495772
Jersey,2020-01-27,9,-3.1723388545836388
Saudi Arabia,2020-01-27,258,-3.0425024410743831
Tonga,2020-01-27,1,1.75438596491228
Dominica,2020-01-27,1,-3.64188163884674
Iran,2020-01-27,80,-1.8631253067182885
Greece,2020-01-27,12,-1.2587509997978656
China,2020-01-27,24706,-3.5704392361780615
Malaysia,2020-01-27,778,-3.2426224642742216
Ecuador,2020-01-27,3,-1.86046511627907
Cameroon,2020-01-27,5,-2.8214542261952267
Algeria,2020-01-27,16,-2.1422003394919491
Singapore,2020-01-27,606,-3.5815704911594839
Russia,2020-01-27,292,-2.3171754527829793
Taiwan,2020-01-27,431,-3.7158077410264463
Israel,2020-01-27,48,-2.8843624890562323
Italy,2020-01-27,61,-2.5434681557977106
Ireland,2020-01-27,68,-3.7903228476300974
Central African Republic,2020-01-27,2,-2.97756521691142
Norway,2020-01-27,18,-2.2102061456620077
Belgium,2020-01-27,24,-4.0354386828828144
Romania,2020-01-27,41,-1.327125620994166
Armenia,2020-01-27,34,-1.7749125738886287
South Korea,2020-01-27,672,-4.0305852046185446
Egypt,2020-01-27,16,-3.5629410668473
Tunisia,2020-01-27,5,-2.2794428028704088
"Bahamas, The",2020-01-27,7,0.024496108723091978
Bulgaria,2020-01-27,3,-2.9640382941583687
Oman,2020-01-27,27,-0.76726171485282979
United Kingdom,2020-01-27,1310,-2.4866818079732544
Argentina,2020-01-27,1,-1.81950509461426
Equatorial Guinea,2020-01-27,8,3.6044918608320957
Samoa,2020-01-27,33,-3.8328010604096683
Slovak Republic,2020-01-27,7,-1.2012012012011999
Azerbaijan,2020-01-27,12,-0.14416297273967796
Burkina Faso,2020-01-27,1,-4.06119103988345
Mexico,2020-01-27,27,-2.8358998405874294
Angola,2020-01-27,6,-4.3118758796327379
Benin,2020-01-27,1,1.66666666666667
Malta,2020-01-27,4,-3.34853994049153
Portugal,2020-01-27,21,-2.8121337145489553
San Marino,2020-01-27,2,-2.5
United Arab Emirates,2020-01-27,65,-2.011438566056011
Venezuela,2020-01-27,1,-4.06119103988345
West Bank,2020-01-27,4,-3.1224973312447322
Slovenia,2020-01-27,2,-2.0462192500054197
Denmark,2020-01-27,1,-4.85436893203883
Lithuania,2020-01-27,13,-1.0715464209112133
Kazakhstan,2020-01-27,48,-2.9266499665433239
Maldives,2020-01-27,3,-2.2484472049689468
Netherlands,2020-01-27,18,-3.4457275515322321
Madagascar,2020-01-27,7,-4.2855899917292311
Japan,2020-01-27,1427,-3.6630791822049042
Ghana,2020-01-27,55,-2.7543070522471726
Afghanistan,2020-01-27,28,-3.1215124163544821
Germany,2020-01-27,223,-3.0520946706647551
Cuba,2020-01-27,3,0
North Korea,2020-01-27,21,-4.4162299841530226
Austria,2020-01-27,31,-2.3284112324776984
Guam,2020-01-27,3,-5.64373897707231
India,2020-01-27,1474,-3.4142321818769363
Namibia,2020-01-27,7,-2.6615277203396297
Estonia,2020-01-27,10,-1.3422299745289135
Uganda,2020-01-27,6,-3.05084745762712
Kyrgyzstan,2020-01-27,10,-2.1547041309184944
Bangladesh,2020-01-27,67,-2.4538650316068567
Barbados,2020-01-27,3,-5.98525204142218
Qatar,2020-01-27,15,-0.67431775242337566
Croatia,2020-01-27,1,-0.5720823798627
Sierra Leone,2020-01-27,3,-6.1951265089771326
South Africa,2020-01-27,85,-2.8568437087369616
Macedonia,2020-01-27,2,-5.55555555555556
Zambia,2020-01-27,1,-10.1973684210526
South Sudan,2020-01-27,2,-2.97756521691142
Montenegro,2020-01-27,1,-0.5720823798627
Guatemala,2020-01-27,1,-1.81950509461426
Trinidad and Tobago,2020-01-27,6,-1.1867634023833735
Democratic Republic of the Congo,2020-01-27,3,-4.6024082396346051
Gabon,2020-01-27,2,-2.3510591581104503
Australia,2020-01-27,1414,-3.1182531080122331
United States,2020-01-27,3726,-3.611901310325198
Cambodia,2020-01-27,105,-3.0125709051750609
Cote d'Ivoire,2020-01-27,50,-4.3575975044530466
Zimbabwe,2020-01-27,24,-2.8391578533763493
Jordan,2020-01-27,24,-3.204165596781535
Morocco,2020-01-27,16,-2.4290115074484206
Kenya,2020-01-27,25,-3.8128754105437395
Somalia,2020-01-27,1,-4.06119103988345
Hungary,2020-01-27,11,-1.960608526331852
Solomon Islands,2020-01-27,2,-2.67175572519084
Uzbekistan,2020-01-27,2,-4.2734449881450853
Tajikistan,2020-01-27,2,-1.17647058823529
Sweden,2020-01-27,3,-2.14032797262279
Brunei,2020-01-27,8,-2.4392217983334148
Latvia,2020-01-27,4,-3.1946761643321167
France,2020-01-27,909,-4.3861288056351437
Pakistan,2020-01-27,312,-2.6695865376693817
Tanzania,2020-01-27,3,-5.3565441650548
Guyana,2020-01-27,3,-1.9738380088008798
Vatican City,2020-01-27,1,-0.386847195357834
Nigeria,2020-01-28,141,-3.2479208516549809
Philippines,2020-01-28,617,-2.3249819450539411
Nepal,2020-01-28,373,-4.1479700445229977
Bangladesh,2020-01-28,133,-3.3854253705336896
Belarus,2020-01-28,25,-1.4634254637188326
Belgium,2020-01-28,24,-0.662244650816554
Jersey,2020-01-28,42,-3.7192120443821319
Syria,2020-01-28,13,-3.6513938383637909
Namibia,2020-01-28,18,-3.5707532062903127
Greece,2020-01-28,20,-2.263418412741343
Russia,2020-01-28,358,-2.0608668773663505
Iraq,2020-01-28,23,-4.3850851572045739
Austria,2020-01-28,7,-1.2175257991818194
Peru,2020-01-28,5,-2.3721912795365654
Zimbabwe,2020-01-28,30,-3.1212346913058089
Czech Republic,2020-01-28,28,-3.1902519924282382
Egypt,2020-01-28,25,-4.7013682519485593
Bulgaria,2020-01-28,7,-1.2002783386539004
Azerbaijan,2020-01-28,17,-1.204966599759397
Afghanistan,2020-01-28,19,-4.5176388288627187
Mexico,2020-01-28,15,-3.0845135868378435
Oceans,2020-01-28,4,-4.2647493852496892
Jordan,2020-01-28,13,-2.6372840819551562
Myanmar,2020-01-28,16,-1.7932454209723485
Mongolia,2020-01-28,75,-5.0599496749417021
Trinidad and Tobago,2020-01-28,4,0.43918581273886292
Guyana,2020-01-28,2,-3.96856563639544
Congo,2020-01-28,9,-5.1420966268586463
Croatia,2020-01-28,9,-3.5540335150934887
Chad,2020-01-28,1,0.568181818181818
Tajikistan,2020-01-28,6,-4.026860273527209
Guinea,2020-01-28,3,-5.93259078291142
Uzbekistan,2020-01-28,6,-2.8194590083507189
Vanuatu,2020-01-28,1,-2.91970802919708
Romania,2020-01-28,10,-2.2520875210665374
Central African Republic,2020-01-28,2,-3.200376937509505
Sierra Leone,2020-01-28,1,-5.06634499396864
Bermuda,2020-01-28,2,0.258397932816537
Cambodia,2020-01-28,219,-4.0610843930019724
Botswana,2020-01-28,1,-4.38799076212471
Equatorial Guinea,2020-01-28,11,1.5431498453712957
India,2020-01-28,1931,-4.2581440372321921
Thailand,2020-01-28,983,-3.6273248651112713
Zambia,2020-01-28,1,-1.68674698795181
Israel,2020-01-28,51,-3.4220865199338046
Rwanda,2020-01-28,4,-4.396951764655797
Puerto Rico,2020-01-28,4,-2.9195403147190664
Macau,2020-01-28,262,-3.781093674307543
"Bahamas, The",2020-01-28,8,-3.6235769517385803
United Arab Emirates,2020-01-28,61,-2.7530259378216
Australia,2020-01-28,1683,-3.374795521467882
Turkmenistan,2020-01-28,1,-6.1293477727629488
Hungary,2020-01-28,15,-4.2190229963028552
Burkina Faso,2020-01-28,2,-3.9825399479606052
Pakistan,2020-01-28,140,-1.5587392710846311
Switzerland,2020-01-28,176,-3.4449037552321933
South Sudan,2020-01-28,3,-3.1073673965419166
China,2020-01-28,31086,-3.6666180473839445
United States,2020-01-28,4446,-3.0500166431106397
France,2020-01-28,886,-3.8751088836717278
Hong Kong,2020-01-28,1238,-4.0414864675779727
"Vietnam, Republic of",2020-01-28,368,-3.9595277372956454
United Kingdom,2020-01-28,1230,-2.7178197940492996
Ukraine,2020-01-28,52,-1.5504419025633731
Sri Lanka,2020-01-28,472,-3.5795205022413854
South Africa,2020-01-28,88,-3.4887414651226267
Ireland,2020-01-28,41,-4.1955394170558362
West Bank,2020-01-28,5,-1.1511020505958558
Kyrgyzstan,2020-01-28,21,-5.1652621758408346
Madagascar,2020-01-28,2,-3.37983406070606
Poland,2020-01-28,3,-4.7352562333504276
Ecuador,2020-01-28,3,-1.72413793103448
Latvia,2020-01-28,6,-3.0903465615645329
Grenada,2020-01-28,3,0
Venezuela,2020-01-28,6,-3.6881429565151289
Serbia,2020-01-28,3,-6.4404761904761934
Kuwait,2020-01-28,7,-1.0801378360162968
Micronesia,2020-01-28,3,-0.909090909090909
Senegal,2020-01-28,2,1.43266475644699
Liberia,2020-01-28,11,-3.8345180065080195
Albania,2020-01-28,2,-5.63380281690141
Lithuania,2020-01-28,30,-0.70817866986100952
Cyprus,2020-01-28,2,-3.91055949566588
Mali,2020-01-28,2,-4.16194790486976
Singapore,2020-01-28,638,-3.5988104144614113
Fiji,2020-01-28,52,-3.4659103116420784
Sweden,2020-01-28,9,-2.2238257610983543
Gaza Strip,2020-01-28,1,-0.540540540540541
Saudi Arabia,2020-01-28,146,-3.2715972213838658
Maldives,2020-01-28,6,-3.1542726679712989
North Korea,2020-01-28,124,-4.7419539184412747
New Zealand,2020-01-28,320,-2.7487369194619253
Germany,2020-01-28,1123,-3.6199893759294364
Taiwan,2020-01-28,494,-3.5952825265367538
Ghana,2020-01-28,141,-2.5260612647547727
Armenia,2020-01-28,24,-4.0102572167259982
Barbados,2020-01-28,13,-1.2359258025066577
Georgia,2020-01-28,24,-2.0432590470747485
Italy,2020-01-28,55,-2.8839582872982183
Iran,2020-01-28,68,-3.2591638844791344
Brazil,2020-01-28,26,-2.8642743704806377
Libya,2020-01-28,59,-5.5442496571210187
Cameroon,2020-01-28,6,-6.3662639185027246
Jamaica,2020-01-28,21,-3.1494823200691568
Tonga,2020-01-28,3,0.23563983144821266
Algeria,2020-01-28,2,-2.18970588235294
Morocco,2020-01-28,13,-4.2634832168939312
Portugal,2020-01-28,16,-4.6318309809820395
Yemen,2020-01-28,6,-3.9119653057479611
Papua New Guinea,2020-01-28,2,-0.66997203152809548
Bhutan,2020-01-28,1,-1.81818181818182
Cuba,2020-01-28,1,1.08474576271186
Togo,2020-01-28,1,-3.80313199105145
Tunisia,2020-01-28,6,-2.52525252525253
Bahrain,2020-01-28,2,-0.50157904514211449
Brunei,2020-01-28,2,-4.1858494975461547
South Korea,2020-01-28,1012,-3.9273783212000222
Netherlands,2020-01-28,24,-3.1461247813594255
Turkey,2020-01-28,40,-4.5542375138099063
Qatar,2020-01-28,9,-4.2885743810403589
Finland,2020-01-28,10,-3.4264496419149575
Slovak Republic,2020-01-28,1,-4.27350427350427
Slovenia,2020-01-28,1,-0.921658986175115
Japan,2020-01-28,1583,-3.7210356109679816
Malaysia,2020-01-28,726,-2.8611223155655954
Denmark,2020-01-28,103,-3.551115364496789
Indonesia,2020-01-28,354,-2.6796956922902635
Mauritius,2020-01-28,8,1.5510378406081862
Marshall Islands,2020-01-28,4,-2.334282711239978
Ethiopia,2020-01-28,36,-5.263528512531173
Chile,2020-01-28,9,-1.5129165104165434
Norway,2020-01-28,22,-1.4276156097004211
Palau,2020-01-28,8,-3.132202803682115
Guatemala,2020-01-28,3,-1.10090405365996
Belize,2020-01-28,2,-2.9661402160348436
Colombia,2020-01-28,5,-3.1173602548539416
Saint Lucia,2020-01-28,1,0
Argentina,2020-01-28,5,-0.6841438499919601
Oman,2020-01-28,6,1.3174388153835608
Canada,2020-01-28,1803,-3.25626210813298
Tanzania,2020-01-28,2,-2.9234221151601067
Panama,2020-01-28,1,-3
Macedonia,2020-01-28,2,-3.2258064516129
Democratic Republic of the Congo,2020-01-28,8,-5.5439890125322258
Spain,2020-01-28,86,-2.2382038458866411
Guam,2020-01-28,1,4.97737556561086
Haiti,2020-01-28,6,-3.125
Malta,2020-01-28,1,-1.96560196560197
Kenya,2020-01-28,111,-4.232837538813623
Cote d'Ivoire,2020-01-28,80,-4.1586755981799506
Samoa,2020-01-28,53,-3.6357971512432221
Kazakhstan,2020-01-28,67,-1.7447056876869194
Uganda,2020-01-28,23,-4.6631033105455568
Sudan,2020-01-28,24,-2.0803116845019618
Iceland,2020-01-28,12,-4.6558296889319273
Somalia,2020-01-28,2,-3.7276805392612253
Lebanon,2020-01-28,2,-0.33719604863222041
Costa Rica,2020-01-28,1,-2.64505119453925
Christmas Island,2020-01-28,1,-3.11475409836066
Hong Kong,2020-01-29,1373,-4.0309738686221595
Spain,2020-01-29,107,-1.1426772094501312
Sri Lanka,2020-01-29,275,-2.705873826350456
Malaysia,2020-01-29,798,-3.5055217163349854
Egypt,2020-01-29,26,-4.2749257155206353
Azerbaijan,2020-01-29,24,-1.8414531543572439
Guam,2020-01-29,18,-3.3129534770263311
Kuwait,2020-01-29,24,-3.0382325351751334
Brazil,2020-01-29,66,-2.627401222891586
Seychelles,2020-01-29,13,0.65166152385435971
Belarus,2020-01-29,46,1.1777456119230651
Palau,2020-01-29,14,-5.1856443937742558
Denmark,2020-01-29,72,-3.7212473489204827
Austria,2020-01-29,38,-3.3355712518352476
Trinidad and Tobago,2020-01-29,21,-1.011796663046979
Lebanon,2020-01-29,20,0.0072223200984899982
Bolivia,2020-01-29,11,-3.012462980184929
Sierra Leone,2020-01-29,6,-1.447819150447065
Libya,2020-01-29,27,-3.2245930488421171
South Korea,2020-01-29,788,-4.3940348011021557
Morocco,2020-01-29,13,-3.8720137290165875
Vanuatu,2020-01-29,4,-2.64900662251656
Mozambique,2020-01-29,22,-4.4436389610826481
Chile,2020-01-29,10,-1.8220935705536967
Sweden,2020-01-29,24,-2.2630343516979909
Mauritius,2020-01-29,7,-1.3916827496383151
Uganda,2020-01-29,24,-3.5943123735366416
Angola,2020-01-29,6,0.52086713831375464
Montenegro,2020-01-29,1,-1.7059708981435
Switzerland,2020-01-29,271,-2.9548923192481635
French Polynesia,2020-01-29,3,-2.19512195121951
Romania,2020-01-29,14,-0.21759084752116653
Burkina Faso,2020-01-29,3,-4.1717352415026863
Jersey,2020-01-29,35,-2.1941383388233233
Solomon Islands,2020-01-29,6,-0.78885634063035548
Puerto Rico,2020-01-29,11,-3.7501644987189708
Malta,2020-01-29,9,-2.5613046568844746
Samoa,2020-01-29,20,-3.2926377735462649
Paraguay,2020-01-29,4,-3.3756870077624748
Bangladesh,2020-01-29,83,-3.451601446476062
Cayman Islands,2020-01-29,3,-3.10212009121957
Tunisia,2020-01-29,11,-3.4261493665434353
Marshall Islands,2020-01-29,3,-3.2639832078034354
Honduras,2020-01-29,1,-3.10880829015544
Panama,2020-01-29,2,-3.8704576304983203
Germany,2020-01-29,897,-3.5161167548758394
Dominica,2020-01-29,1,0.180831826401446
Cyprus,2020-01-29,1,-1.48026315789474
Ghana,2020-01-29,127,-0.15790470931869097
India,2020-01-29,1665,-3.8703957229987567
Argentina,2020-01-29,6,-1.9563427667542397
Afghanistan,2020-01-29,12,-4.5753098218138168
Turkmenistan,2020-01-29,1,-0.260416666666667
Nigeria,2020-01-29,449,-2.847638276467241
Luxembourg,2020-01-29,1,-11.3636363636364
Barbados,2020-01-29,4,-0.448430493273542
United States,2020-01-29,4967,-3.1279612422739489
Czech Republic,2020-01-29,24,-4.0858881770197657
United Kingdom,2020-01-29,2288,-3.3773546556472125
Syria,2020-01-29,9,-2.5940119162440878
Virgin Islands,2020-01-29,1,-0.345423143350605
Costa Rica,2020-01-29,1,-3.4076223699878416
Antarctica,2020-01-29,6,-4.4030979641181922
Central African Republic,2020-01-29,1,-6.16375344986201
Japan,2020-01-29,1956,-4.35926903292439
Mexico,2020-01-29,100,-3.9810113937862432
"Vietnam, Republic of",2020-01-29,329,-3.3906544675298869
Pakistan,2020-01-29,230,-2.2889821884535571
South Africa,2020-01-29,195,-3.0453363791041084
Oman,2020-01-29,20,-1.333505224864497
Congo,2020-01-29,16,-4.942784153101548
Macau,2020-01-29,239,-3.1655554856965407
Cote d'Ivoire,2020-01-29,52,-3.7691368930336879
Georgia,2020-01-29,14,-2.9691351916336632
Jamaica,2020-01-29,52,-3.1567946995460336
Nepal,2020-01-29,185,-3.098232298773731
Saudi Arabia,2020-01-29,133,-3.4667140478898757
Kyrgyzstan,2020-01-29,16,-2.7830663505318531
Peru,2020-01-29,5,-3.2704346135772138
Greece,2020-01-29,28,-0.97974283042760413
Gibraltar,2020-01-29,3,-1.537124452548523
Canada,2020-01-29,1923,-2.69795856086707
Portugal,2020-01-29,19,-4.4609192312316885
Bermuda,2020-01-29,4,-6.8762278978389
Papua New Guinea,2020-01-29,54,-3.2670435623955596
Colombia,2020-01-29,1,-2.10526315789474
Tanzania,2020-01-29,20,-1.6319681430160129
